BNB-USD,BTC-USD,DOGE-USD,ETH-USD,SOL-USD
304.7637023925781,23623.474609375,0.0850439965724945,1640.067626953125,22.285951614379883
313.37799072265625,24565.6015625,0.08776599913835526,1694.7833251953125,23.166757583618164
316.6827087402344,24641.27734375,0.0889270007610321,1691.8194580078125,23.478591918945312
311.93585205078125,24327.642578125,0.08696600049734116,1681.4361572265625,24.84075164794922
315.37744140625,24829.1484375,0.08820799738168716,1702.6751708984375,26.181386947631836
311.4720153808594,24436.353515625,0.08541300147771835,1658.036376953125,24.948558807373047
312.7811279296875,24188.84375,0.0855339989066124,1643.231689453125,24.18134880065918
308.533935546875,23947.4921875,0.08429200202226639,1651.0738525390625,23.900800704956055
302.0537109375,23198.126953125,0.08089999854564667,1608.3731689453125,23.053035736083984
302.3846130371094,23175.375,0.08078599721193314,1594.9149169921875,22.523399353027344
308.9970703125,23561.212890625,0.0822020024061203,1640.817138671875,23.256088256835938
304.8558044433594,23522.87109375,0.08135399967432022,1634.326416015625,22.692588806152344
301.4748229980469,23147.353515625,0.08074899762868881,1605.8951416015625,21.9163875579834
302.907470703125,23646.55078125,0.08196400105953217,1663.4337158203125,22.506431579589844
299.9461669921875,23475.466796875,0.08051999658346176,1647.3193359375,21.984878540039062
290.2828369140625,22362.6796875,0.07677700370550156,1569.1676025390625,21.39935302734375
289.5038757324219,22353.349609375,0.07455600053071976,1566.9239501953125,20.966838836669922
288.69970703125,22435.513671875,0.07479500025510788,1564.46875,20.97858428955078
288.0549621582031,22429.7578125,0.07480499893426895,1567.398681640625,20.635011672973633
289.34368896484375,22219.76953125,0.0740479975938797,1561.93310546875,20.244731903076172
286.86700439453125,21718.080078125,0.07113000005483627,1534.0882568359375,18.421194076538086
277.2961120605469,20363.021484375,0.0659869983792305,1438.6607666015625,17.308147430419922
277.4195861816406,20187.244140625,0.06583300232887268,1429.1580810546875,18.243642807006836
277.96142578125,20632.41015625,0.06659399718046188,1482.61669921875,18.22584342956543
289.67578125,22163.94921875,0.07100100070238113,1590.29296875,20.310531616210938
308.9122009277344,24197.533203125,0.07304099947214127,1680.3089599609375,20.433712005615234
309.37078857421875,24746.07421875,0.07478699833154678,1703.507080078125,20.92803382873535
307.12493896484375,24375.9609375,0.06986600160598755,1656.1805419921875,19.29098129272461
329.8608703613281,25052.7890625,0.07271800190210342,1677.2154541015625,19.73054313659668
339.0811462402344,27423.9296875,0.07650899887084961,1792.485107421875,21.62910270690918
331.5242919921875,26965.87890625,0.07304999977350235,1761.65966796875,21.19590187072754
336.9782409667969,28038.67578125,0.07481300085783005,1785.5765380859375,21.90340232849121
332.9230041503906,27767.236328125,0.07148700207471848,1735.3212890625,22.176464080810547
335.3092346191406,28175.81640625,0.07689400017261505,1806.7607421875,22.618267059326172
321.8877258300781,27307.4375,0.07399900257587433,1737.717041015625,21.480485916137695
329.8370056152344,28333.97265625,0.07741200178861618,1816.4051513671875,22.216777801513672
322.3593444824219,27493.28515625,0.07468000054359436,1752.0447998046875,20.678855895996094
322.6730651855469,27494.70703125,0.07404399663209915,1743.7647705078125,20.446645736694336
328.88800048828125,27994.330078125,0.07441700249910355,1775.6767578125,20.97551918029785
310.9491271972656,27139.888671875,0.07289499789476395,1715.4608154296875,19.921674728393555
313.2606201171875,27268.130859375,0.0738229975104332,1772.78564453125,20.4706974029541
313.8417663574219,28348.44140625,0.07562699913978577,1793.0018310546875,21.111467361450195
316.56756591796875,28033.5625,0.07424499839544296,1792.7371826171875,20.55104637145996
317.0400085449219,28478.484375,0.07703500241041183,1822.0220947265625,21.170495986938477
315.2173156738281,28411.03515625,0.08405099809169769,1813.860595703125,20.97564125061035
313.9286193847656,28199.30859375,0.07908900082111359,1795.7081298828125,20.536975860595703
308.5623779296875,27790.220703125,0.09607899934053421,1810.297119140625,20.443050384521484
310.9948425292969,28168.08984375,0.09515900164842606,1871.005126953125,20.924619674682617
314.06317138671875,28177.984375,0.09281700104475021,1909.114013671875,20.966007232666016
312.45465087890625,28044.140625,0.08541200309991837,1872.922607421875,20.61012840270996
310.6994934082031,27925.859375,0.08245600014925003,1865.6361083984375,20.469940185546875
310.6347351074219,27947.794921875,0.08140499889850616,1849.4981689453125,20.036449432373047
312.87225341796875,28333.05078125,0.08329000324010849,1859.3878173828125,20.29946517944336
318.3790588378906,29652.98046875,0.08485200256109238,1911.20751953125,20.882356643676758
322.7582702636719,30235.05859375,0.0842370018362999,1892.189697265625,23.018827438354492
318.9537658691406,30139.052734375,0.08343300223350525,1920.68212890625,23.985305786132812
324.9480895996094,30399.06640625,0.08748400211334229,2012.6346435546875,24.432308197021484
329.1738586425781,30485.69921875,0.08878500014543533,2101.635498046875,24.772722244262695
333.40728759765625,30318.49609375,0.0889739990234375,2092.466796875,24.079378128051758
348.2209167480469,30315.35546875,0.09047199785709381,2120.005859375,25.361927032470703
339.9941101074219,29445.044921875,0.09144899994134903,2076.242919921875,24.55884552001953
343.1934509277344,30397.552734375,0.09398899972438812,2104.537353515625,24.852689743041992
322.70751953125,28822.6796875,0.08786799758672714,1936.4034423828125,22.71283531188965
317.8899230957031,28245.98828125,0.08393699675798416,1943.09765625,22.181440353393555
321.67498779296875,27276.91015625,0.07847899943590164,1849.9998779296875,21.278135299682617
331.9950866699219,27817.5,0.08037500083446503,1874.2286376953125,21.816287994384766
330.61883544921875,27591.384765625,0.07881999760866165,1862.06201171875,21.480138778686523
331.2458801269531,27525.33984375,0.07878399640321732,1842.7574462890625,21.391069412231445
338.3255615234375,28307.59765625,0.07984700053930283,1866.753662109375,21.92725372314453
330.82177734375,28422.701171875,0.07862299680709839,1866.564208984375,21.28301239013672
331.1950988769531,29473.787109375,0.08019000291824341,1908.786376953125,22.34011459350586
324.500244140625,29340.26171875,0.08036399632692337,1892.5128173828125,23.366287231445312
322.1347351074219,29248.48828125,0.08162999898195267,1908.9169921875,23.18299674987793
337.6455383300781,29268.806640625,0.07976900041103363,1876.92431640625,22.832014083862305
328.7242126464844,28091.568359375,0.07881999760866165,1831.954833984375,21.98663330078125
321.95269775390625,28680.537109375,0.07880599796772003,1870.789306640625,22.264978408813477
326.212890625,29006.30859375,0.07971300184726715,1904.65185546875,22.218002319335938
323.9171447753906,28847.7109375,0.07844900339841843,1877.7041015625,21.730348587036133
326.9403076171875,29534.384765625,0.08038999885320663,1995.0609130859375,22.82611083984375
322.7740173339844,28904.623046875,0.07699800282716751,1900.2218017578125,21.974262237548828
321.6110534667969,28454.978515625,0.07671000063419342,1873.076416015625,21.844228744506836
313.9712219238281,27694.2734375,0.07247299700975418,1849.042724609375,20.65746307373047
312.5137023925781,27658.775390625,0.0731389969587326,1848.6031494140625,20.683645248413086
314.57745361328125,27621.755859375,0.07322599738836288,1842.4014892578125,20.953710556030273
307.6958312988281,27000.7890625,0.07208500057458878,1796.4906005859375,20.234880447387695
308.6031188964844,26804.990234375,0.07245899736881256,1808.019775390625,20.911794662475586
311.0868835449219,26784.078125,0.07177700102329254,1796.1148681640625,20.86876106262207
312.1358947753906,26930.638671875,0.07198599725961685,1800.5009765625,20.953397750854492
313.5294189453125,27192.693359375,0.07204599678516388,1817.5499267578125,21.00718879699707
311.3800354003906,27036.650390625,0.07272899895906448,1824.1214599609375,20.679420471191406
314.0835266113281,27398.802734375,0.07491099834442139,1821.859619140625,21.06839942932129
309.4566955566406,26832.208984375,0.07354599982500076,1801.728515625,20.348695755004883
308.96429443359375,26890.12890625,0.07352700084447861,1812.5894775390625,20.349870681762695
310.719970703125,27129.5859375,0.07366999983787537,1820.47802734375,20.285446166992188
306.5067138671875,26753.826171875,0.07214199751615524,1804.5313720703125,19.609437942504883
309.2456359863281,26851.27734375,0.07299800217151642,1817.5347900390625,19.54204559326172
313.5062255859375,27225.7265625,0.07286400347948074,1854.380615234375,20.043182373046875
305.9327697753906,26334.818359375,0.07073500007390976,1800.0999755859375,19.223663330078125
304.733642578125,26476.20703125,0.07087499648332596,1805.9537353515625,19.260662078857422
306.8863220214844,26719.291015625,0.07098399847745895,1828.689697265625,19.36695671081543
307.5917663574219,26868.353515625,0.07268299907445908,1831.1182861328125,20.425233840942383
314.2700500488281,28085.646484375,0.0736130028963089,1910.9141845703125,20.7985782623291
311.80718994140625,27745.884765625,0.07318499684333801,1893.078125,20.586509704589844
311.68450927734375,27702.349609375,0.07236099988222122,1901.026611328125,21.25408363342285
306.86669921875,27219.658203125,0.07165999710559845,1874.1304931640625,20.82450294494629
304.9532775878906,26819.97265625,0.07149200141429901,1862.201416015625,20.50221824645996
307.4237976074219,27249.58984375,0.07261200249195099,1907.256591796875,21.25759506225586
306.7201232910156,27075.12890625,0.07267100363969803,1892.4124755859375,21.15556526184082
305.15679931640625,27119.06640625,0.0724710002541542,1890.5135498046875,21.8189754486084
276.8892517089844,25760.09765625,0.06657300144433975,1811.828369140625,20.07505989074707
281.4955749511719,27238.783203125,0.07037299871444702,1884.494873046875,20.398483276367188
259.3914489746094,26345.998046875,0.06729999929666519,1832.39599609375,18.6342830657959
262.14849853515625,26508.216796875,0.06796599924564362,1846.3018798828125,18.909475326538086
260.7160949707031,26480.375,0.0694890022277832,1840.2252197265625,17.37969970703125
239.08908081054688,25851.240234375,0.06185999885201454,1752.384765625,15.65610122680664
235.4387969970703,25940.16796875,0.06158699840307236,1753.415283203125,15.558775901794434
231.0514373779297,25902.5,0.061459001153707504,1742.5286865234375,15.196707725524902
243.89053344726562,25918.728515625,0.061723001301288605,1739.03759765625,15.018193244934082
237.5742645263672,25124.67578125,0.06038700044155121,1650.519287109375,14.486572265625
236.2806854248047,25576.39453125,0.06150300055742264,1665.519775390625,14.759472846984863
239.1146697998047,26327.462890625,0.062102001160383224,1716.6688232421875,15.30825424194336
244.61058044433594,26510.67578125,0.062217000871896744,1727.2041015625,15.650521278381348
244.08726501464844,26336.212890625,0.06216700002551079,1720.5775146484375,15.43823528289795
242.9033660888672,26851.029296875,0.06234100088477135,1737.659423828125,16.073041915893555
247.6744384765625,28327.48828125,0.06304500252008438,1792.1199951171875,16.635231018066406
249.28634643554688,30027.296875,0.06570400297641754,1891.0072021484375,17.25704574584961
240.7924346923828,29912.28125,0.06564299762248993,1872.9429931640625,16.642620086669922
244.56494140625,30695.46875,0.06817399710416794,1892.862060546875,17.149534225463867
236.65965270996094,30548.6953125,0.06674200296401978,1876.0596923828125,16.652862548828125
238.8929901123047,30480.26171875,0.0667639970779419,1900.506103515625,16.97138023376465
236.13426208496094,30271.130859375,0.06474900245666504,1859.432861328125,16.27002716064453
237.49267578125,30688.1640625,0.06554500013589859,1889.703369140625,16.61964988708496
230.65036010742188,30086.24609375,0.06260199844837189,1827.97119140625,15.98684310913086
233.23245239257812,30445.3515625,0.06340699642896652,1852.227294921875,17.970457077026367
240.36978149414062,30477.251953125,0.06647899746894836,1933.18896484375,18.897321701049805
247.75942993164062,30590.078125,0.06847800314426422,1924.56591796875,18.683902740478516
246.25791931152344,30620.76953125,0.06803800165653229,1937.4383544921875,19.453594207763672
246.38221740722656,31156.439453125,0.06835299730300903,1955.38916015625,19.240537643432617
242.492919921875,30777.58203125,0.06894099712371826,1936.633544921875,19.14322853088379
239.08108520507812,30514.166015625,0.06703300029039383,1910.5880126953125,18.99286460876465
232.31942749023438,29909.337890625,0.06502600014209747,1848.636474609375,19.729385375976562
235.62115478515625,30342.265625,0.06542500108480453,1870.6025390625,21.484664916992188
236.28738403320312,30292.541015625,0.06576099991798401,1865.53955078125,21.859268188476562
234.22836303710938,30171.234375,0.0654349997639656,1863.009765625,21.3490047454834
245.874267578125,30414.470703125,0.06524299830198288,1880.556396484375,21.31377601623535
248.538330078125,30620.951171875,0.06528700143098831,1878.3360595703125,22.092933654785156
244.01988220214844,30391.646484375,0.0650710016489029,1872.11376953125,21.977602005004883
256.48968505859375,31476.048828125,0.0705069974064827,2006.511474609375,26.02569580078125
248.19161987304688,30334.068359375,0.06852900236845016,1939.3470458984375,26.7357177734375
251.09970092773438,30295.806640625,0.07192700356245041,1931.466552734375,27.391355514526367
242.65682983398438,30249.1328125,0.06955400109291077,1923.681884765625,27.384082794189453
244.35299682617188,30145.888671875,0.06990499794483185,1911.6461181640625,26.872766494750977
240.2649383544922,29856.5625,0.06858299672603607,1897.5992431640625,25.544504165649414
241.1608123779297,29913.923828125,0.07015900313854218,1889.0079345703125,26.372352600097656
242.73313903808594,29792.015625,0.07051599770784378,1890.9691162109375,25.375167846679688
243.7889862060547,29908.744140625,0.073294997215271,1892.080078125,25.544267654418945
241.03074645996094,29771.802734375,0.07043299823999405,1864.912353515625,24.535053253173828
242.45596313476562,30084.5390625,0.0718189999461174,1889.191650390625,24.766815185546875
238.9462127685547,29176.916015625,0.07426799833774567,1850.0020751953125,23.38149070739746
237.80856323242188,29227.390625,0.0818450003862381,1857.741943359375,23.279321670532227
238.9623565673828,29354.97265625,0.07795800268650055,1872.159912109375,25.177053451538086
240.49879455566406,29210.689453125,0.07756199687719345,1860.357177734375,25.099336624145508
